nom_ligne,jour,avg_passagers
B11,2053-07-31,24.5
B11,2053-08-01,27.6
B11,2053-08-02,32.8
B11,2053-08-03,25.666666666666668
B11,2053-08-04,24.666666666666668
B11,2053-08-05,24.0
B11,2053-08-06,31.857142857142858
B11,2053-08-07,34.0
B11,2053-08-08,28.714285714285715
B11,2053-08-09,24.0
B11,2053-08-10,26.3
B11,2053-08-11,27.0
B11,2053-08-12,18.333333333333332
B11,2053-08-13,31.5
B11,2053-08-14,28.285714285714285
B11,2053-08-15,24.058823529411764
B11,2053-08-16,42.666666666666664
B11,2053-08-17,27.285714285714285
B11,2053-08-18,25.2
B11,2053-08-19,27.5
B11,2053-08-20,31.6
B11,2053-08-21,25.0
B11,2053-08-22,31.5
B11,2053-08-23,34.333333333333336
B11,2053-08-24,26.625
B11,2053-08-25,26.0
B11,2053-08-26,34.77777777777778
B11,2053-08-27,26.5
B11,2053-08-28,27.0
B11,2053-08-29,25.0
B11,2053-08-30,29.0
B11,2053-08-31,26.571428571428573
B11,2053-09-01,23.571428571428573
B11,2053-09-02,26.75
B11,2053-09-03,27.5
B11,2053-09-04,36.5
B11,2053-09-05,38.0
B11,2053-09-06,29.75
B11,2053-09-07,23.333333333333332
B11,2053-09-08,30.0
B11,2053-09-09,43.0
B11,2053-09-10,24.5
B11,2053-09-11,23.428571428571427
B11,2053-09-12,37.666666666666664
B11,2053-09-13,34.333333333333336
B11,2053-09-14,38.0
B11,2053-09-15,32.0
B11,2053-09-16,22.333333333333332
B11,2053-09-17,28.625
B11,2053-09-18,25.0
B11,2053-09-19,28.571428571428573
B11,2053-09-20,27.8
B11,2053-09-21,28.2
B11,2053-09-22,26.666666666666668
B11,2053-09-23,32.9
B11,2053-09-24,31.571428571428573
B11,2053-09-25,32.2
B11,2053-09-26,29.428571428571427
B11,2053-09-27,29.4
B11,2053-09-28,30.5
B11,2053-09-29,31.0
B11,2053-09-30,26.875
B11,2053-10-01,30.333333333333332
B11,2053-10-02,31.285714285714285
B11,2053-10-03,26.88888888888889
B11,2053-10-04,35.833333333333336
B11,2053-10-05,32.333333333333336
B11,2053-10-06,25.333333333333332
B11,2053-10-07,20.571428571428573
B11,2053-10-08,32.75
B11,2053-10-09,22.0
B11,2053-10-10,29.416666666666668
B11,2053-10-11,38.75
B11,2053-10-12,26.428571428571427
B11,2053-10-13,40.0
B11,2053-10-14,31.5
B11,2053-10-15,11.333333333333334
B11,2053-10-16,34.0
B11,2053-10-17,28.125
B11,2053-10-18,33.333333333333336
B11,2053-10-19,30.333333333333332
B11,2053-10-20,23.666666666666668
B11,2053-10-21,26.272727272727273
B11,2053-10-22,33.9
B11,2053-10-23,25.9
B11,2053-10-24,33.2
B11,2053-10-25,29.333333333333332
B11,2053-10-26,29.125
B11,2053-10-27,34.0
B11,2053-10-28,24.25
B11,2053-10-29,34.875
B11,2053-10-30,31.0
B11,2053-10-31,30.6
B11,2053-11-01,30.428571428571427
B11,2053-11-02,24.25
B11,2053-11-03,25.2
B11,2053-11-04,37.0
B11,2053-11-05,40.666666666666664
B11,2053-11-06,27.75
B11,2053-11-07,24.6
B11,2053-11-08,33.0
B11,2053-11-09,28.2
B11,2053-11-10,26.5
B11,2053-11-11,33.0
B11,2053-11-12,27.75
B11,2053-11-13,27.4
B11,2053-11-14,29.875
B11,2053-11-15,33.0
B11,2053-11-16,32.2
B11,2053-11-17,21.0
B11,2053-11-18,31.75
B11,2053-11-19,29.75
B11,2053-11-20,23.0
B11,2053-11-21,33.285714285714285
B11,2053-11-22,27.444444444444443
B11,2053-11-23,39.0
B11,2053-11-25,38.4
B11,2053-11-26,33.0
B11,2053-11-27,26.333333333333332
B11,2053-11-28,29.11111111111111
B11,2053-11-29,25.4
B11,2053-11-30,34.666666666666664
B11,2053-12-01,37.0
B11,2053-12-02,28.0
B11,2053-12-03,29.142857142857142
B11,2053-12-04,34.857142857142854
B11,2053-12-05,28.2
B11,2053-12-06,35.0
B11,2053-12-07,30.857142857142858
B11,2053-12-08,31.5
B11,2053-12-09,21.833333333333332
B11,2053-12-10,30.88888888888889
B11,2053-12-11,42.0
B11,2053-12-12,21.5
B11,2053-12-13,30.25
B11,2053-12-14,27.666666666666668
B11,2053-12-15,26.25
B11,2053-12-16,26.2
B11,2053-12-17,23.6
B11,2053-12-18,21.75
B11,2053-12-19,28.833333333333332
B11,2053-12-20,31.0
B11,2053-12-21,32.0
B11,2053-12-22,23.285714285714285
B11,2053-12-23,26.6
B11,2053-12-24,26.75
B11,2053-12-25,32.0
B11,2053-12-26,24.6
B11,2053-12-27,30.8
B11,2053-12-28,32.125
B11,2053-12-29,31.0
B11,2053-12-30,32.857142857142854
B11,2053-12-31,23.1
B12,2053-01-01,30.142857142857142
B12,2053-01-02,30.6
B12,2053-01-03,26.666666666666668
B12,2053-01-04,33.333333333333336
B12,2053-01-05,30.8
B12,2053-01-06,22.8
B12,2053-01-07,24.0
B12,2053-01-08,41.0
B12,2053-01-09,20.666666666666668
B12,2053-01-10,25.428571428571427
B12,2053-01-11,34.25
B12,2053-01-12,35.0
B12,2053-01-13,28.666666666666668
B12,2053-01-14,32.4
B12,2053-01-15,27.88888888888889
B12,2053-01-16,25.0
B12,2053-01-17,28.125
B12,2053-01-18,34.6
B12,2053-01-19,37.333333333333336
B12,2053-01-20,30.0
B12,2053-01-21,25.0
B12,2053-01-22,30.5
B12,2053-01-23,28.0
B12,2053-01-24,38.0
B12,2053-01-25,32.25
B12,2053-01-26,23.0
B12,2053-01-27,40.166666666666664
B12,2053-01-28,38.0
B12,2053-01-29,24.75
B12,2053-01-30,25.0
B12,2053-01-31,21.166666666666668
B12,2053-02-01,32.6
B12,2053-02-02,30.6
B12,2053-02-03,33.75
B12,2053-02-04,22.5
B12,2053-02-05,34.285714285714285
B12,2053-02-06,31.25
B12,2053-02-07,28.4
B12,2053-02-08,28.2
B12,2053-02-09,39.0
B12,2053-02-10,22.4
B12,2053-02-11,24.0
B12,2053-02-12,26.166666666666668
B12,2053-02-13,36.0
B12,2053-02-14,21.833333333333332
B12,2053-02-15,22.0
B12,2053-02-16,26.0
B12,2053-02-17,35.2
B12,2053-02-18,35.0
B12,2053-02-19,26.25
B12,2053-02-20,32.44444444444444
B12,2053-02-21,27.11111111111111
B12,2053-02-22,29.0
B12,2053-02-23,31.5
B12,2053-02-24,27.5
B12,2053-02-25,28.333333333333332
B12,2053-02-26,27.666666666666668
B12,2053-02-27,38.25
B12,2053-03-01,35.0
B12,2053-03-02,25.0
B12,2053-03-03,21.0
B12,2053-03-04,24.22222222222222
B12,2053-03-05,33.0
B12,2053-03-06,26.6
B12,2053-03-07,33.75
B12,2053-03-08,34.285714285714285
B12,2053-03-09,31.666666666666668
B12,2053-03-10,28.6
B12,2053-03-11,33.333333333333336
B12,2053-03-12,34.2
B12,2053-03-13,34.0
B12,2053-03-14,32.0
B12,2053-03-15,39.4
B12,2053-03-16,26.25
B12,2053-03-17,24.8
B12,2053-03-18,28.0
B12,2053-03-19,31.75
B12,2053-03-20,27.5
B12,2053-03-21,31.2
B12,2053-03-22,34.142857142857146
B12,2053-03-23,28.714285714285715
B12,2053-03-24,28.25
B12,2053-03-25,30.75
B12,2053-03-26,29.4
B12,2053-03-27,34.0
B12,2053-03-28,36.4
B12,2053-03-29,24.0
B12,2053-03-30,32.25
B12,2053-03-31,31.666666666666668
B12,2053-04-01,30.75
B12,2053-04-02,24.5
B12,2053-04-03,23.0
B12,2053-04-04,28.75
B12,2053-04-05,29.333333333333332
B12,2053-04-06,24.0
B12,2053-04-07,40.166666666666664
B12,2053-04-08,30.333333333333332
B12,2053-04-09,29.285714285714285
B12,2053-04-10,31.5
B12,2053-04-11,27.2
B12,2053-04-12,34.333333333333336
B12,2053-04-13,29.25
B12,2053-04-14,30.0
B12,2053-04-15,24.2
B12,2053-04-16,33.625
B12,2053-04-17,30.6
B12,2053-04-18,30.833333333333332
B12,2053-04-19,33.833333333333336
B12,2053-04-20,29.6
B12,2053-04-21,26.25
B12,2053-04-22,31.857142857142858
B12,2053-04-23,37.0
B12,2053-04-24,31.5
B12,2053-04-25,29.375
B12,2053-04-26,26.285714285714285
B12,2053-04-27,27.0
B12,2053-04-28,30.333333333333332
B12,2053-04-29,47.0
B12,2053-04-30,27.0
B12,2053-05-01,29.125
B12,2053-05-02,32.57142857142857
B12,2053-05-03,29.0
B12,2053-05-04,20.4
B12,2053-05-05,27.6
B12,2053-05-06,37.25
B12,2053-05-07,28.0
B12,2053-05-08,27.6
B12,2053-05-09,34.142857142857146
B12,2053-05-10,14.5
B12,2053-05-11,25.4
B12,2053-05-12,34.166666666666664
B12,2053-05-13,30.875
B12,2053-05-14,29.714285714285715
B12,2053-05-15,32.285714285714285
B12,2053-05-16,28.8
B12,2053-05-17,23.0
B12,2053-05-18,34.333333333333336
B12,2053-05-19,24.333333333333332
B12,2053-05-20,23.4
B12,2053-05-21,37.0
B12,2053-05-22,39.6
B12,2053-05-23,26.714285714285715
B12,2053-05-24,27.333333333333332
B12,2053-05-25,23.166666666666668
B12,2053-05-26,24.4
B12,2053-05-27,36.166666666666664
B12,2053-05-28,30.6
B12,2053-05-29,29.5
B12,2053-05-30,30.333333333333332
B12,2053-05-31,25.285714285714285
B12,2053-06-01,25.142857142857142
B12,2053-06-02,26.8
B12,2053-06-03,25.285714285714285
B12,2053-06-04,29.333333333333332
B12,2053-06-05,32.75
B12,2053-06-06,28.75
B12,2053-06-07,34.5
B12,2053-06-08,32.666666666666664
B12,2053-06-09,17.5
B12,2053-06-10,25.5
B12,2053-06-11,37.57142857142857
B12,2053-06-12,34.42857142857143
B12,2053-06-13,28.75
B12,2053-06-14,36.0
B12,2053-06-15,26.166666666666668
B12,2053-06-16,28.142857142857142
B12,2053-06-17,27.5
B12,2053-06-18,36.0
B12,2053-06-19,29.428571428571427
B12,2053-06-20,34.0
B12,2053-06-21,30.25
B12,2053-06-22,26.2
B12,2053-06-23,29.25
B12,2053-06-24,33.666666666666664
B12,2053-06-25,17.0
B12,2053-06-26,28.5
B12,2053-06-27,31.666666666666668
B12,2053-06-28,28.555555555555557
B12,2053-06-29,37.0
B12,2053-06-30,26.285714285714285
B12,2053-07-01,22.0
B12,2053-07-02,33.75
B12,2053-07-03,28.625
B12,2053-07-04,30.0
B12,2053-07-05,31.0
B12,2053-07-06,29.2
B12,2053-07-07,28.75
B12,2053-07-08,28.142857142857142
B12,2053-07-09,26.25
B12,2053-07-10,28.714285714285715
B12,2053-07-11,14.666666666666666
B12,2053-07-12,33.8
B12,2053-07-13,32.333333333333336
B12,2053-07-14,35.42857142857143
B12,2053-07-15,34.285714285714285
B12,2053-07-16,33.44444444444444
B12,2053-07-17,30.666666666666668
B12,2053-07-18,27.75
B12,2053-07-19,32.333333333333336
B12,2053-07-20,31.333333333333332
B12,2053-07-21,27.333333333333332
B12,2053-07-22,27.714285714285715
B12,2053-07-23,22.571428571428573
B12,2053-07-24,22.333333333333332
B12,2053-07-25,27.25
B12,2053-07-26,30.666666666666668
B12,2053-07-27,31.5
B12,2053-07-28,33.333333333333336
B12,2053-07-29,18.75
B12,2053-07-30,20.0
B12,2053-07-31,26.0
B12,2053-08-01,35.25
B12,2053-08-02,28.25
B12,2053-08-03,20.333333333333332
B12,2053-08-04,25.25
B12,2053-08-05,24.333333333333332
B12,2053-08-06,14.333333333333334
B12,2053-08-07,34.5
B12,2053-08-08,25.666666666666668
B12,2053-08-09,31.75
B12,2053-08-10,32.375
B12,2053-08-11,41.0
B12,2053-08-12,23.2
B12,2053-08-13,26.88888888888889
B12,2053-08-14,25.8
B12,2053-08-15,32.666666666666664
B12,2053-08-16,34.8
B12,2053-08-17,24.333333333333332
B12,2053-08-18,31.666666666666668
B12,2053-08-19,33.75
B12,2053-08-20,29.5
B12,2053-08-21,31.25
B12,2053-08-22,21.333333333333332
B12,2053-08-23,32.333333333333336
B12,2053-08-24,29.375
B12,2053-08-25,28.6
B12,2053-08-26,29.5
B12,2053-08-27,28.2
B12,2053-08-28,30.714285714285715
B12,2053-08-29,25.0
B12,2053-08-30,21.0
B12,2053-08-31,31.555555555555557
B12,2053-09-01,31.0
B12,2053-09-02,28.5
B12,2053-09-03,26.5
B12,2053-09-04,28.75
B12,2053-09-05,25.714285714285715
B12,2053-09-07,31.5
B12,2053-09-09,37.8
B12,2053-09-10,35.333333333333336
B12,2053-09-11,29.8
B12,2053-09-12,31.8
B12,2053-09-13,26.666666666666668
B12,2053-09-14,28.333333333333332
B12,2053-09-15,28.2
B12,2053-09-16,40.666666666666664
B12,2053-09-17,26.75
B12,2053-09-18,28.0
B12,2053-09-19,28.0
B12,2053-09-20,26.833333333333332
B12,2053-09-21,26.1
B12,2053-09-22,25.666666666666668
B12,2053-09-23,34.8
B12,2053-09-24,29.285714285714285
B12,2053-09-25,26.0
B12,2053-09-26,24.857142857142858
B12,2053-09-27,25.6
B12,2053-09-28,24.428571428571427
B12,2053-09-29,31.5
B12,2053-09-30,30.0
B12,2053-10-01,34.0
B12,2053-10-02,25.0
B12,2053-10-03,40.666666666666664
B12,2053-10-04,32.333333333333336
B12,2053-10-05,29.0
B12,2053-10-06,26.666666666666668
B12,2053-10-07,22.75
B12,2053-10-08,29.333333333333332
B12,2053-10-09,37.4
B12,2053-10-10,32.0
B12,2053-10-11,33.875
B12,2053-10-12,29.75
B12,2053-10-13,28.555555555555557
B12,2053-10-14,32.333333333333336
B12,2053-10-15,27.4
B12,2053-10-16,33.5
B12,2053-10-17,38.0
B12,2053-10-18,34.5
B12,2053-10-19,30.125
B12,2053-10-20,30.0
B12,2053-10-21,29.625
B12,2053-10-22,25.2
B12,2053-10-23,39.6
B12,2053-10-24,21.8
B12,2053-10-25,31.0
B12,2053-10-26,32.0
B12,2053-10-27,25.5
B12,2053-10-28,23.333333333333332
B12,2053-10-29,37.0
B12,2053-10-30,31.0
B12,2053-10-31,33.375
B12,2053-11-01,25.142857142857142
B12,2053-11-03,34.333333333333336
B12,2053-11-04,18.0
B12,2053-11-05,28.9
B12,2053-11-06,30.75
B12,2053-11-07,31.571428571428573
B12,2053-11-08,28.0
B12,2053-11-09,27.857142857142858
B12,2053-11-10,18.5
B12,2053-11-11,22.75
B12,2053-11-12,32.5
B12,2053-11-13,36.0
B12,2053-11-14,20.857142857142858
B12,2053-11-15,20.5
B12,2053-11-16,23.75
B12,2053-11-17,23.0
B12,2053-11-18,28.75
B12,2053-11-19,29.8
B12,2053-11-20,26.5
B12,2053-11-21,31.5
B12,2053-11-22,29.857142857142858
B12,2053-11-23,42.0
B12,2053-11-24,25.0
B12,2053-11-25,41.166666666666664
B12,2053-11-26,28.5
B12,2053-11-27,28.0
B12,2053-11-28,29.8
B12,2053-11-29,24.833333333333332
B12,2053-11-30,21.0
B12,2053-12-01,30.5
B12,2053-12-02,29.0
B12,2053-12-03,24.5
B12,2053-12-04,23.0
B12,2053-12-05,25.22222222222222
B12,2053-12-06,32.4
B12,2053-12-07,24.571428571428573
B12,2053-12-08,31.166666666666668
B12,2053-12-09,23.25
B12,2053-12-10,22.2
B12,2053-12-11,28.714285714285715
B12,2053-12-12,34.0
B12,2053-12-13,32.0
B12,2053-12-14,27.636363636363637
B12,2053-12-15,26.0
B12,2053-12-16,31.666666666666668
B12,2053-12-17,30.0
B12,2053-12-18,28.7
B12,2053-12-19,21.4
B12,2053-12-20,27.6
B12,2053-12-21,22.0
B12,2053-12-22,35.25
B12,2053-12-23,26.2
B12,2053-12-24,32.714285714285715
B12,2053-12-25,33.75
B12,2053-12-26,26.5
B12,2053-12-27,27.166666666666668
B12,2053-12-28,25.0
B12,2053-12-29,24.0
B12,2053-12-30,30.0
B12,2053-12-31,22.0
B13,2053-01-01,32.333333333333336
B13,2053-01-02,29.0
B13,2053-01-03,26.75
B13,2053-01-04,22.6
B13,2053-01-05,19.333333333333332
B13,2053-01-06,38.666666666666664
B13,2053-01-07,29.875
B13,2053-01-08,30.2
B13,2053-01-09,24.25
B13,2053-01-10,30.666666666666668
B13,2053-01-11,30.0
B13,2053-01-12,26.5
B13,2053-01-13,31.0
B13,2053-01-14,26.333333333333332
B13,2053-01-15,33.666666666666664
B13,2053-01-16,33.0
B13,2053-01-17,31.5
B13,2053-01-18,31.833333333333332
B13,2053-01-19,33.5
B13,2053-01-20,31.333333333333332
B13,2053-01-21,25.75
B13,2053-01-22,26.857142857142858
B13,2053-01-23,26.0
B13,2053-01-24,40.6
B13,2053-01-25,37.166666666666664
B13,2053-01-26,33.75
B13,2053-01-27,31.875
B13,2053-01-28,27.727272727272727
B13,2053-01-29,33.333333333333336
B13,2053-01-30,28.2
B13,2053-01-31,34.142857142857146
B13,2053-02-01,32.714285714285715
B13,2053-02-02,28.6
B13,2053-02-03,24.5
B13,2053-02-04,28.625
B13,2053-02-05,22.0
B13,2053-02-06,29.11111111111111
B13,2053-02-07,29.88888888888889
B13,2053-02-08,24.666666666666668
B13,2053-02-09,25.0
B13,2053-02-10,26.5
B13,2053-02-11,38.0
B13,2053-02-12,31.0
B13,2053-02-13,30.4
B13,2053-02-14,29.133333333333333
B13,2053-02-15,29.2
B13,2053-02-16,23.166666666666668
B13,2053-02-17,27.875
B13,2053-02-18,29.714285714285715
B13,2053-02-19,23.142857142857142
B13,2053-02-20,34.0
B13,2053-02-21,27.444444444444443
B13,2053-02-22,29.0
B13,2053-02-23,26.75
B13,2053-02-24,34.5
B13,2053-02-25,21.2
B13,2053-02-26,30.6
B13,2053-02-27,37.0
B13,2053-02-28,33.55555555555556
B13,2053-03-01,28.0
B13,2053-03-02,22.6
B13,2053-03-03,27.333333333333332
B13,2053-03-04,28.2
B13,2053-03-05,25.0
B13,2053-03-06,24.333333333333332
B13,2053-03-07,31.5
B13,2053-03-08,27.0
B13,2053-03-09,35.375
B13,2053-03-10,31.2
B13,2053-03-11,26.333333333333332
B13,2053-03-12,25.428571428571427
B13,2053-03-13,32.25
B13,2053-03-14,22.333333333333332
B13,2053-03-15,25.125
B13,2053-03-16,37.285714285714285
B13,2053-03-17,23.25
B13,2053-03-18,33.714285714285715
B13,2053-03-19,37.333333333333336
B13,2053-03-20,33.2
B13,2053-03-21,28.2
B13,2053-03-22,27.75
B13,2053-03-23,27.5
B13,2053-03-24,26.0
B13,2053-03-25,26.666666666666668
B13,2053-03-26,33.333333333333336
B13,2053-03-27,29.90909090909091
B13,2053-03-28,28.666666666666668
B13,2053-03-29,33.4
B13,2053-03-30,26.5
B13,2053-03-31,26.75
B13,2053-04-01,31.22222222222222
B13,2053-04-02,30.75
B13,2053-04-03,33.0
B13,2053-04-04,32.0
B13,2053-04-05,31.4
B13,2053-04-06,31.2
B13,2053-04-07,34.25
B13,2053-04-08,27.75
B13,2053-04-09,29.125
B13,2053-04-10,27.5
B13,2053-04-11,31.8
B13,2053-04-12,28.75
B13,2053-04-13,25.857142857142858
B13,2053-04-14,33.0
B13,2053-04-15,24.0
B13,2053-04-16,31.75
B13,2053-04-17,31.333333333333332
B13,2053-04-18,25.22222222222222
B13,2053-04-19,31.857142857142858
B13,2053-04-20,37.333333333333336
B13,2053-04-21,16.0
B13,2053-04-22,28.1
B13,2053-04-23,38.5
B13,2053-04-24,31.0
B13,2053-04-25,35.42857142857143
B13,2053-04-26,35.5
B13,2053-04-27,31.833333333333332
B13,2053-04-28,39.333333333333336
B13,2053-04-29,30.6
B13,2053-04-30,37.0
B13,2053-05-01,29.3
B13,2053-05-02,19.0
B13,2053-05-03,29.8
B13,2053-05-04,30.666666666666668
B13,2053-05-05,33.714285714285715
B13,2053-05-06,36.0
B13,2053-05-07,30.333333333333332
B13,2053-05-08,34.0
B13,2053-05-09,30.0
B13,2053-05-10,26.333333333333332
B13,2053-05-11,36.5
B13,2053-05-12,31.6
B13,2053-05-13,28.0
B13,2053-05-14,30.833333333333332
B13,2053-05-15,33.333333333333336
B13,2053-05-16,32.0
B13,2053-05-17,21.4
B13,2053-05-18,35.5
B13,2053-05-19,27.88888888888889
B13,2053-05-20,26.166666666666668
B13,2053-05-21,26.125
B13,2053-05-22,33.0
B13,2053-05-23,35.666666666666664
B13,2053-05-24,28.428571428571427
B13,2053-05-25,42.25
B13,2053-05-26,30.333333333333332
B13,2053-05-27,24.333333333333332
B13,2053-05-28,32.75
B13,2053-05-29,29.8
B13,2053-05-30,30.125
B13,2053-05-31,22.285714285714285
B13,2053-06-01,31.0
B13,2053-06-02,28.0
B13,2053-06-03,26.666666666666668
B13,2053-06-04,20.5
B13,2053-06-05,37.0
B13,2053-06-06,29.0
B13,2053-06-07,27.571428571428573
B13,2053-06-08,28.2
B13,2053-06-09,25.25
B13,2053-06-10,30.75
B13,2053-06-11,22.0
B13,2053-06-12,18.333333333333332
B13,2053-06-13,23.4
B13,2053-06-14,28.25
B13,2053-06-15,32.0
B13,2053-06-16,28.2
B13,2053-06-17,22.2
B13,2053-06-18,25.8
B13,2053-06-19,33.142857142857146
B13,2053-06-20,24.666666666666668
B13,2053-06-21,28.285714285714285
B13,2053-06-22,26.0
B13,2053-06-23,32.8
B13,2053-06-24,26.333333333333332
B13,2053-06-25,27.333333333333332
B13,2053-06-26,30.333333333333332
B13,2053-06-27,28.857142857142858
B13,2053-06-28,21.25
B13,2053-06-29,37.75
B13,2053-06-30,37.4
B13,2053-07-01,30.5
B13,2053-07-02,30.333333333333332
B13,2053-07-03,34.333333333333336
B13,2053-07-04,23.428571428571427
B13,2053-07-05,25.444444444444443
B13,2053-07-06,31.142857142857142
B13,2053-07-07,22.5
B13,2053-07-08,36.0
B13,2053-07-09,32.25
B13,2053-07-10,33.875
B13,2053-07-11,27.125
B13,2053-07-12,20.5
B13,2053-07-13,33.2
B13,2053-07-14,25.375
B13,2053-07-15,30.25
B13,2053-07-16,28.0
B13,2053-07-17,29.0
B13,2053-07-18,32.44444444444444
B13,2053-07-19,29.0
B13,2053-07-20,26.75
B13,2053-07-21,24.857142857142858
B13,2053-07-22,35.5
B13,2053-07-23,26.8
B13,2053-07-24,29.22222222222222
B13,2053-07-25,29.0
B13,2053-07-26,30.142857142857142
B13,2053-07-27,33.142857142857146
B13,2053-07-28,33.5
B13,2053-07-29,31.666666666666668
B13,2053-07-30,31.0
B13,2053-07-31,32.4
B13,2053-08-01,35.5
B13,2053-08-02,23.166666666666668
B13,2053-08-03,23.5
B13,2053-08-04,34.75
B13,2053-08-05,35.0
B13,2053-08-06,28.5
B13,2053-08-07,36.8
B13,2053-08-08,27.5
B13,2053-08-09,30.8
B13,2053-08-10,26.846153846153847
B13,2053-08-11,26.0
B13,2053-08-12,25.714285714285715
B13,2053-08-13,28.0
B13,2053-08-14,24.714285714285715
B13,2053-08-15,29.833333333333332
B13,2053-08-16,28.4
B13,2053-08-17,28.0
B13,2053-08-18,30.0
B13,2053-08-19,26.8
B13,2053-08-20,33.5
B13,2053-08-21,38.0
B13,2053-08-22,38.2
B13,2053-08-23,22.5
B13,2053-08-24,26.7
B13,2053-08-25,34.0
B13,2053-08-26,25.571428571428573
B13,2053-08-27,34.833333333333336
B13,2053-08-28,23.444444444444443
B13,2053-08-29,26.5
B13,2053-08-30,30.6
B13,2053-08-31,29.5
B13,2053-09-01,23.4
B13,2053-09-02,28.5
B13,2053-09-03,25.2
B13,2053-09-04,25.333333333333332
B13,2053-09-05,29.833333333333332
B13,2053-09-06,25.0
B13,2053-09-07,23.625
B13,2053-09-08,27.666666666666668
B13,2053-09-09,31.0
B13,2053-09-10,30.125
B13,2053-09-11,27.0
B13,2053-09-12,33.8
B13,2053-09-13,25.142857142857142
B13,2053-09-14,29.75
B13,2053-09-15,31.375
B13,2053-09-16,35.75
B13,2053-09-17,27.333333333333332
B13,2053-09-18,32.5
B13,2053-09-19,26.6
B13,2053-09-20,24.4
B13,2053-09-21,31.666666666666668
B13,2053-09-22,30.25
B13,2053-09-23,25.5
B13,2053-09-24,33.833333333333336
B13,2053-09-25,36.25
B13,2053-09-26,25.8
B13,2053-09-27,31.2
B13,2053-09-28,27.285714285714285
B13,2053-09-29,28.25
B13,2053-10-01,27.285714285714285
B13,2053-10-02,35.875
B13,2053-10-03,34.166666666666664
B13,2053-10-04,28.2
B13,2053-10-05,35.5
B13,2053-10-06,26.5
B13,2053-10-07,33.125
B13,2053-10-08,31.0
B13,2053-10-09,35.0
B13,2053-10-10,27.857142857142858
B13,2053-10-11,25.428571428571427
B13,2053-10-12,24.0
B13,2053-10-13,23.77777777777778
B13,2053-10-14,29.3
B13,2053-10-15,30.125
B13,2053-10-16,30.2
B13,2053-10-17,36.25
B13,2053-10-18,26.0
B13,2053-10-19,21.666666666666668
B13,2053-10-20,36.42857142857143
B13,2053-10-21,23.333333333333332
B13,2053-10-22,26.714285714285715
B13,2053-10-23,24.0
B13,2053-10-24,35.666666666666664
B13,2053-10-25,22.5
B13,2053-10-26,33.0
B13,2053-10-27,27.666666666666668
B13,2053-10-28,28.666666666666668
B13,2053-10-29,28.1
B13,2053-10-30,23.0
B13,2053-10-31,30.625
B13,2053-11-01,25.333333333333332
B13,2053-11-02,26.9
B13,2053-11-03,41.2
B13,2053-11-04,30.8
B13,2053-11-05,31.5
B13,2053-11-06,31.833333333333332
B13,2053-11-07,26.6
B13,2053-11-08,33.0
B13,2053-11-09,31.0
B13,2053-11-10,29.5
B13,2053-11-11,26.5
B13,2053-11-12,24.166666666666668
B13,2053-11-13,27.4
B13,2053-11-14,27.083333333333332
B13,2053-11-15,29.333333333333332
B13,2053-11-16,37.333333333333336
B13,2053-11-17,26.5
B13,2053-11-18,33.0
B13,2053-11-19,32.8
B13,2053-11-20,32.333333333333336
B13,2053-11-21,33.125
B13,2053-11-22,35.4
B13,2053-11-23,31.666666666666668
B13,2053-11-24,36.4
B13,2053-11-25,32.142857142857146
B13,2053-11-26,23.0
B13,2053-11-27,23.75
B13,2053-11-28,22.75
B13,2053-11-29,27.125
B13,2053-11-30,32.333333333333336
B13,2053-12-01,24.0
B13,2053-12-02,21.875
B13,2053-12-03,27.444444444444443
B13,2053-12-04,30.75
B13,2053-12-05,34.75
B13,2053-12-06,29.75
B13,2053-12-07,31.8
B13,2053-12-08,29.714285714285715
B13,2053-12-09,34.0
B13,2053-12-10,28.0
B13,2053-12-11,31.75
B13,2053-12-12,32.0
B13,2053-12-13,28.8
B13,2053-12-14,27.0
B13,2053-12-15,35.833333333333336
B13,2053-12-16,26.666666666666668
B13,2053-12-17,30.75
B13,2053-12-18,24.25
B13,2053-12-19,27.2
B13,2053-12-20,39.0
B13,2053-12-21,28.75
B13,2053-12-22,27.8
B13,2053-12-23,33.25
B13,2053-12-24,38.5
B13,2053-12-25,25.333333333333332
B13,2053-12-26,31.6
B13,2053-12-27,33.0
B13,2053-12-28,22.333333333333332
B13,2053-12-29,29.5
B13,2053-12-30,27.8
B13,2053-12-31,28.5
B14,2053-01-01,30.571428571428573
B14,2053-01-02,24.666666666666668
B14,2053-01-03,34.57142857142857
B14,2053-01-04,24.0
B14,2053-01-05,31.88888888888889
B14,2053-01-06,21.77777777777778
B14,2053-01-07,29.727272727272727
B14,2053-01-08,28.0
B14,2053-01-09,37.0
B14,2053-01-10,27.857142857142858
B14,2053-01-11,27.5
B14,2053-01-12,30.5
B14,2053-01-13,23.4
B14,2053-01-14,38.666666666666664
B14,2053-01-15,23.0
B14,2053-01-16,21.75
B14,2053-01-17,26.75
B14,2053-01-18,31.2
B14,2053-01-19,27.125
B14,2053-01-20,28.727272727272727
B14,2053-01-21,27.9
B14,2053-01-22,30.333333333333332
B14,2053-01-23,26.666666666666668
B14,2053-01-24,28.75
B14,2053-01-25,30.166666666666668
B14,2053-01-26,27.0
B14,2053-01-27,39.25
B14,2053-01-28,26.916666666666668
B14,2053-01-29,26.166666666666668
B14,2053-01-30,22.666666666666668
B14,2053-01-31,26.0
